date,species,trap,latitude,longitude,month,day,station,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,dz,vcts,mifg,vcfg,ra,fu,hz,ts,bcfg,sq,tsra,gr,sn,br,fg+,fg,tavg_7,tavg_30
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex other,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex other,T115,41.673408,-87.599862,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex other,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex other,T138,41.72646500000001,-87.585413,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T107,41.729669,-87.582699,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T107,41.729669,-87.582699,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T128,41.704572,-87.56566600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T128,41.704572,-87.56566600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T128,41.704572,-87.56566600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T128,41.704572,-87.56566600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex other,T128,41.704572,-87.56566600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T072,41.74785,-87.70271600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T072,41.74785,-87.70271600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T072,41.74785,-87.70271600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T072,41.74785,-87.70271600000002,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T078,41.775051,-87.65535600000003,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T078,41.775051,-87.65535600000003,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T078,41.775051,-87.65535600000003,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T097,41.644612,-87.60449799999998,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T097,41.644612,-87.60449799999998,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T099,41.733643,-87.55551,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T099,41.733643,-87.55551,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T099,41.733643,-87.55551,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T099,41.733643,-87.55551,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T100,41.717753,-87.531657,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T100,41.717753,-87.531657,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T100,41.717753,-87.531657,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T100,41.717753,-87.531657,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T102,41.750498,-87.605294,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T102,41.750498,-87.605294,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T102,41.750498,-87.605294,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T102,41.750498,-87.605294,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T102,41.750498,-87.605294,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex other,T103,41.702724,-87.536497,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T027,41.98480900000001,-87.728492,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T027,41.98480900000001,-87.728492,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T027,41.98480900000001,-87.728492,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T156,41.772846,-87.740029,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T156,41.772846,-87.740029,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex restuans,T156,41.772846,-87.740029,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T156,41.772846,-87.740029,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex other,T156,41.772846,-87.740029,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens/restuans,T157,41.825902,-87.667827,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-01,culex pipiens,T157,41.825902,-87.667827,8,1,1,92,69,81,62,69,0,16,445,1911,0.0,0.0,29.29,30.0,3.5,9,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.42857142857143,74.2
2007-08-02,culex pipiens/restuans,T086,41.688324,-87.676709,8,2,1,91,70,81,66,71,0,16,446,1910,0.0,0.0,29.26,29.97,5.5,26,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.0,74.46666666666667
2007-08-02,culex pipiens/restuans,T086,41.688324,-87.676709,8,2,1,91,70,81,66,71,0,16,446,1910,0.0,0.0,29.26,29.97,5.5,26,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.0,74.46666666666667
2007-08-02,culex restuans,T086,41.688324,-87.676709,8,2,1,91,70,81,66,71,0,16,446,1910,0.0,0.0,29.26,29.97,5.5,26,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.0,74.46666666666667
